11|86.86|51.86|-68.42|-69.67|-87.43|-88.39|-69.55|-71.21|-86.38|-87.57|-73.85|-67.39|-97|-94.88|-94.5|-95|-96.25|-95|-100|-93.93|-100|-100|-100|-100|-100|-100|-100|-100|-96.14|-93.67|-95.25|-95.67|-100|-97|-100|-94.62|-100|-100|-100|-96|-96|-100|-75.61|-100|-96.5|-100|-72.37|-96|-100|-95.2|-100|-96|-87.49|-91.22|-94.12|-94|-93.59|-94.55|-100|-96.5|-95.48|-94.21|-94.25|-90.79|-93.33|-100|-90.68|-91.19|-92.75|-94.25|-94.5|-93.5|-86.06|-92.06|-93.19|-96.29|-95.22|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-93.89|-93.35|-90.98|-89.14|-83.1|-87.15|-89.49|-90.4|-92.96|-91.88|-94.85|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-91.38|-92.29|-92.48|-92.03|-90.21|-89.86|-94.33|-95.33|-90.63
12|86.86|54.08|-68.24|-70.58|-87.64|-88.43|-73|-72.76|-86.5|-87.9|-76.11|-67.75|-96.67|-94.42|-95.33|-96.46|-94.5|-95.73|-96.17|-92.48|-95.86|-97|-95.5|-97|-94.25|-94.33|-95.67|-95.29|-94.45|-91.89|-91.08|-95|-97|-100|-95.25|-94.5|-100|-100|-95|-95.17|-100|-100|-78.58|-100|-93.75|-100|-79.84|-90.33|-100|-95.47|-100|-95.67|-88.72|-87.19|-92.36|-94.5|-91.04|-92.56|-100|-95|-92.82|-94.11|-96|-90.87|-92.4|-100|-91.43|-92.72|-93.44|-93.4|-93.92|-94.82|-82.82|-90.17|-90.39|-94.41|-93.47|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-96.5|-95.5|-93.43|-91.13|-87.57|-83.45|-85.66|-89.62|-91.59|-89.96|-93.56|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-95|-93.83|-94.69|-94.11|-92.44|-92.97|-94.74|-95.25|-91.51
13|84.19|44.88|-74.58|-71.94|-83.25|-88.27|-69.44|-73.03|-84.57|-86.78|-71.18|-75.63|-97.2|-94.67|-94.29|-92.71|-100|-96.15|-96|-93.66|-100|-94.71|-94|-91|-94.86|-95.5|-95.89|-94.56|-93.13|-94|-94.5|-91.5|-94.8|-95|-95.33|-93.2|-97|-96|-96|-94.36|-96.5|-100|-79.25|-100|-93|-100|-80.06|-93.91|-100|-92.78|-100|-95.5|-84|-88|-94.67|-96.77|-88.52|-89.06|-100|-93.55|-94.25|-93|-91.42|-89.83|-91.93|-100|-87.63|-91.69|-93.06|-92.18|-91.94|-92.55|-90.52|-92.33|-94.33|-96.5|-95.67|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-89.24|-91.04|-89.67|-83.79|-76.26|-93.61|-89.6|-92.85|-94.11|-93.19|-95.7|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-89.33|-88.33|-89.12|-87.58|-88.16|-79.67|-94.94|-94|-89.81
14|84.19|47.25|-74.05|-71.26|-85.31|-89.62|-70.63|-73.72|-86.18|-88.03|-71.4|-74.71|-97|-96.4|-93.67|-96.31|-100|-95|-95.75|-94.53|-100|-100|-100|-100|-95|-94.67|-100|-95.33|-95.5|-95.75|-95.7|-95.14|-95.5|-94.75|-94.83|-94.3|-100|-96|-95|-94.5|-97|-100|-76.93|-100|-98|-96|-78.81|-96.33|-100|-94.92|-100|-95|-84.75|-92.08|-94.7|-95|-91.54|-94.42|-100|-94|-94.27|-95.75|-94.95|-91.24|-92.55|-100|-90.55|-92.48|-92.57|-94.62|-95|-93.69|-89.62|-94.32|-94.69|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-93.3|-90.1|-89.41|-86.6|-79.22|-91.5|-91.03|-91.7|-94.22|-93.69|-97.12|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-90.81|-90.1|-90.34|-89.7|-84.97|-87|-94|-94.56|-90.15
15|84.19|51.86|-70.27|-73.42|-86.58|-86.95|-74.24|-70.22|-88.07|-86.95|-75.56|-72.29|-94.25|-93.61|-94.44|-95.88|-94.93|-95.04|-96.18|-92.76|-96.33|-96.5|-100|-94|-92.71|-96.33|-100|-94|-95.33|-95.33|-94.62|-95|-100|-100|-95.5|-93.9|-100|-100|-95|-96|-100|-100|-80.02|-100|-93.58|-100|-81.02|-96.2|-100|-94.14|-100|-96|-90.47|-86.15|-89.1|-96|-89.97|-93.89|-100|-100|-93.79|-92.57|-94.8|-90.74|-93.19|-100|-90.67|-90.59|-93.56|-93.04|-94.78|-94.14|-78.69|-88.14|-87.12|-91.54|-93.28|-100|-100|-100|-100|-100|-97|-100|-100|-100|-100|-100|-95.33|-95|-94.67|-90.71|-82.64|-83.68|-88.02|-88.83|-88.67|-90.82|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-95.4|-95.5|-96|-92.33|-94.25|-94.19|-93.82|-95.33|-88.27
16|84.19|54.08|-71.46|-74.32|-83.25|-87.64|-75.78|-72.66|-84.59|-84.97|-78.65|-70.22|-96.2|-93.96|-94.5|-95.5|-94.71|-95.45|-95.15|-92.89|-96.33|-100|-95.5|-93.33|-94.09|-94.33|-95.33|-94.29|-93.89|-94.94|-90.79|-94.88|-100|-100|-96.88|-92.15|-100|-100|-100|-93|-100|-100|-79.23|-100|-94.5|-100|-81.72|-94|-100|-94.75|-100|-94.7|-90.2|-84.33|-91.38|-97|-88.68|-92.73|-100|-100|-94.13|-95.17|-93.79|-90.68|-92.79|-100|-89.53|-90.97|-93.24|-92.17|-92.92|-93.92|-79|-88.44|-92.5|-91.9|-94.65|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-97.5|-97|-93.2|-93.44|-90.52|-80.82|-82.58|-87.56|-91.23|-90.09|-92.48|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-95.5|-93.75|-96.5|-94.29|-93.83|-95.33|-92.6|-93.79|-91.66
17|81.45|44.88|-75.67|-71.07|-84.81|-86.9|-73.21|-75.46|-84.05|-89.05|-73.92|-77.25|-96|-95.17|-94.41|-93.48|-98|-94.5|-92.33|-93.43|-100|-100|-96|-96|-96.33|-93.5|-95.67|-94.62|-93.19|-93.36|-95.22|-89.17|-94|-97.5|-94.93|-93.7|-96.12|-100|-94.82|-94.45|-94.85|-100|-81.18|-100|-93.38|-96|-81.46|-92.85|-100|-93.17|-100|-94|-79.91|-92.19|-94.92|-94.12|-88.83|-90.49|-100|-94.13|-93.47|-93.3|-91.36|-91.48|-90.08|-100|-89.69|-91.66|-92.64|-92.96|-93.5|-93.56|-91.59|-92.81|-93.77|-97|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-91.83|-89.68|-87.39|-85.5|-78.33|-93.36|-91.41|-92.33|-93.88|-93.14|-95.2|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-91.55|-90.27|-90.64|-86.8|-86.85|-83.67|-97|-94.14|-92.58
18|81.45|47.25|-74.57|-70.07|-86.06|-89.25|-74.02|-76.18|-83.17|-88.94|-73.28|-78.65|-100|-95.5|-94.75|-94.83|-100|-96|-96|-92.92|-100|-100|-100|-96|-100|-97|-100|-97|-97|-96|-96.25|-96|-93.62|-93.85|-96|-94.67|-92.64|-91.14|-94.75|-96.33|-93.67|-100|-79.11|-100|-95.71|-94.6|-81.15|-96.29|-100|-95.05|-95|-95.25|-83.81|-90.73|-95.23|-94.75|-92.52|-92.17|-96|-92.06|-93.88|-96|-93.53|-90.53|-92.56|-100|-90.09|-93.14|-92.9|-94.69|-94.8|-93.38|-91.21|-92.69|-93.75|-96|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-89.2|-88.24|-87|-82.54|-78.09|-92.55|-91.3|-94.47|-94.57|-94.33|-96|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-85.44|-84.74|-86.5|-83.8|-84.52|-85.75|-95.6|-97|-92.78
19|81.45|51.86|-73.78|-76.5|-85.59|-89.2|-76.15|-69.2|-85.02|-87.02|-76.46|-74.53|-93.93|-90.55|-96.29|-94.85|-93.46|-90.79|-94.69|-93.37|-94.78|-96|-100|-94|-94.44|-92.33|-97|-93.86|-93|-92.75|-93.64|-94.86|-100|-100|-95.2|-93.56|-100|-100|-100|-96.17|-100|-100|-83.34|-100|-94.62|-100|-82.71|-95.6|-100|-94.67|-100|-95.38|-89.07|-84.89|-88|-94.14|-89.75|-92.12|-100|-100|-92.81|-93.5|-93.54|-92|-92.12|-100|-90.28|-92.03|-92.55|-93.19|-93.36|-94.33|-79.4|-87.04|-87.98|-91.46|-91|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-96.6|-96|-93.83|-90.94|-84.77|-82.64|-83.94|-86.27|-84.95|-89.77|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-95.67|-96|-100|-94.8|-95.12|-94.33|-94.6|-93.56|-86.89
20|81.45|54.08|-73.33|-75.8|-84.44|-87.76|-78.1|-71|-84.48|-85.25|-77.51|-73.57|-93.6|-92.39|-93.27|-93.2|-92.93|-93.5|-93.06|-91.81|-97|-95.67|-94|-93.83|-95.5|-95|-95.2|-94.38|-93.67|-94.36|-89.93|-93.6|-100|-100|-93.6|-94.76|-100|-100|-96.83|-95.53|-100|-100|-82.57|-100|-92.86|-100|-83.92|-92.46|-100|-93.93|-100|-95.56|-89.68|-82.69|-91.46|-96.25|-88.67|-90.22|-100|-100|-92.05|-92.42|-93.71|-90.22|-93.24|-100|-87.95|-90.47|-92.6|-93.08|-92.82|-93.89|-76.75|-83.54|-85.92|-90.69|-91.1|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-95|-94.14|-90.84|-78.55|-78.79|-84.29|-86.6|-88.36|-89.83|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-97|-97|-96|-94.91|-94|-94.67|-93.82|-93.92|-91.33
21|78.75|44.88|-80.6|-75.8|-82.57|-84.69|-79.16|-81.15|-79.6|-85.41|-76.19|-79.69|-100|-93.09|-93|-93.18|-95.75|-95.52|-93.03|-90.05|-97|-95.9|-95.8|-93.17|-93|-93.27|-92.67|-93.33|-92.71|-92.63|-93.4|-89.96|-92.76|-92.32|-93.95|-91.93|-95|-93.18|-94|-93.23|-92.73|-100|-82.35|-100|-91.37|-97|-84.12|-92.85|-100|-91.46|-93|-94.6|-73.95|-86.59|-92.08|-93.18|-87.76|-88.59|-100|-89.55|-92.74|-93.71|-92.41|-89.07|-88.22|-100|-86.04|-90.7|-88.96|-91.91|-91.07|-91.06|-91.31|-94.4|-94.5|-97|-100|-100|-100|-100|-100|-97|-100|-100|-100|-100|-100|-88.72|-86.92|-85.57|-82.24|-77.42|-90.34|-91.38|-91.03|-95|-100|-93.9|-96|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-84.73|-86.75|-83.93|-82.9|-80.89|-82.16|-93.38|-94.33|-87.19
22|78.75|54.08|-77.36|-80.72|-80.81|-86.93|-80.51|-75|-79.9|-83.44|-81.78|-77.1|-92.65|-90.89|-92.62|-93.42|-91.41|-91.4|-93.11|-90.43|-94.56|-95.06|-100|-95.8|-93|-93.94|-98|-94.69|-95.29|-93.06|-88.88|-93.92|-100|-100|-94.12|-91.81|-100|-100|-95.67|-94.27|-97|-100|-85.92|-100|-93.38|-100|-86.14|-93.5|-97|-92.47|-100|-94.43|-88.41|-79.25|-87|-94.33|-88.26|-90.81|-96.8|-100|-91.17|-93.52|-92.35|-88.82|-90.94|-100|-86.68|-88.37|-91.57|-92.5|-93.05|-91.75|-76.83|-83.75|-83.8|-89.66|-88.38|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-97|-100|-94|-94.17|-90.61|-74.57|-74.61|-79.83|-83.58|-84.63|-87.54|-100|-100|-100|-100|-100|-100|-95|-100|-100|-100|-100|-100|-94.83|-96|-100|-93.79|-93.9|-93.08|-93.64|-94.55|-89
23|76.08|44.88|-83.62|-79.95|-74.1|-80.68|-85.34|-84.84|-74.81|-79.48|-78.33|-87.58|-95.92|-91.97|-89.55|-90.48|-96.5|-92.3|-90|-86.84|-94|-93.36|-94.56|-94.13|-90.78|-93.91|-94|-94.22|-91.91|-92.59|-92.59|-87.35|-93.5|-96|-90.56|-91.04|-96.67|-95.33|-92.55|-92.76|-94.57|-100|-88.57|-100|-92.24|-100|-86.29|-92.84|-100|-90.88|-97|-92.62|-65.45|-86.16|-91.86|-89.81|-87.29|-88.43|-94.85|-95.36|-91.58|-91.74|-91.19|-84.12|-84.14|-100|-86.82|-90|-89.11|-89.66|-91.31|-89.73|-90.8|-91.22|-89.75|-95|-95.77|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-92.82|-87.44|-84.77|-80.65|-73.2|-90.34|-91.08|-87.88|-94.76|-93.89|-94.17|-96|-100|-100|-100|-100|-97|-100|-100|-100|-100|-100|-100|-91.71|-89.26|-88.53|-82.64|-82.24|-75.76|-91.68|-93.18|-86.12
24|76.08|47.25|-85.06|-81.72|-74.52|-82.58|-85.55|-84.49|-74.92|-79.58|-83.89|-88.49|-96.33|-93.25|-92.7|-90.94|-95.5|-91.33|-91.73|-88.63|-96.17|-94.08|-95.71|-91.5|-94.36|-93.83|-97|-93.58|-94.88|-94.69|-93.71|-93.59|-97|-94.43|-91.8|-89.84|-95|-96|-93|-93.67|-94.5|-100|-89.82|-100|-94.2|-100|-90.26|-92.19|-96.67|-91.33|-100|-92.84|-69.4|-84.18|-92.9|-91.26|-91.69|-90.83|-92.67|-93.38|-92.47|-92.43|-90.67|-86.15|-87.95|-100|-88.16|-87.59|-88.17|-90.04|-91.18|-90.95|-87.81|-88.76|-90.88|-92.87|-95.04|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-92.18|-87.54|-89.27|-84.4|-81.05|-84.82|-88.17|-87.91|-91.13|-92.92|-92.54|-96|-100|-100|-100|-100|-95|-100|-100|-100|-100|-100|-100|-92|-91.26|-87.45|-87.09|-83.62|-81.91|-93.74|-92.77|-87.57
25|76.08|51.86|-83.91|-84.15|-72.69|-81.03|-86.15|-80.03|-72.05|-78.59|-86.4|-82.42|-95.1|-92.14|-89.15|-91.73|-94.92|-92.82|-90|-85.08|-95|-94|-96|-97.5|-94.15|-92.79|-95.2|-95|-95.62|-92.92|-94.04|-92.75|-96.5|-97|-91.67|-89.55|-100|-94|-94.48|-92.54|-94|-100|-88.87|-100|-93.7|-100|-89.8|-91.55|-100|-90.97|-100|-93.36|-81.41|-69.88|-91.38|-91.84|-90.03|-93.42|-95|-95|-90.71|-91.43|-90.15|-85.67|-87.25|-100|-87.09|-84.58|-88.66|-88.04|-89.36|-92.47|-79.15|-87.68|-84.78|-90.25|-91.43|-100|-100|-100|-100|-100|-100|-100|-100|-100|-100|-95.25|-93.19|-90.34|-89.67|-89.53|-75.53|-81.98|-81.73|-88.4|-87.74|-90.19|-97|-100|-100|-100|-100|-94|-100|-100|-100|-100|-100|-95.5|-93|-90.78|-93.06|-91.83|-89.14|-89.35|-94.06|-92.56|-86.76
26|76.08|54.08|-84.19|-82.6|-72.56|-80|-84.54|-82.8|-69.98|-78.26|-87.9|-77.37|-95.1|-91.73|-92.12|-92.56|-93.88|-91.65|-90.15|-88.16|-92.75|-94.6|-96|-92.82|-91.88|-92.06|-95.42|-93.62|-93.17|-91.94|-86.78|-93.2|-94.67|-94.5|-87.73|-87|-100|-96|-94.39|-90.92|-95.67|-100|-87.12|-100|-91.13|-100|-87.36|-90.55|-100|-90.72|-100|-93.55|-84.77|-67.46|-91.91|-90.93|-85.55|-88.54|-94.31|-94|-89.36|-92.1|-89.19|-86.97|-89.97|-100|-82.84|-83.1|-86.36|-89.72|-89.16|-90.03|-75.65|-85.81|-85.97|-91.17|-91.94|-96|-100|-100|-100|-97|-96|-100|-100|-96|-100|-93.43|-92.18|-91.52|-92.55|-90.92|-73.27|-79.31|-82|-89.71|-89.91|-91.93|-97|-100|-100|-100|-100|-94|-95|-100|-100|-100|-100|-94.67|-94.27|-92.38|-94.54|-92.79|-92.58|-89.97|-90.44|-93.44|-87.33
27|73.2|44.88|-82.23|-81.8|-70.76|-79.74|-84.61|-84.27|-75.52|-77.96|-82.26|-87.93|-94.85|-89.87|-87.63|-90.12|-94|-91.35|-84.44|-83.69|-100|-94.48|-93.71|-94.53|-91.94|-91.5|-96|-94.47|-92.94|-91.72|-94.69|-89.58|-100|-100|-92.05|-89.54|-100|-100|-94.86|-92.81|-93.67|-100|-87|-100|-93.1|-100|-86.89|-92.07|-100|-89.8|-96|-93.44|-68.96|-86.26|-91.55|-89.2|-85|-88.26|-94.33|-95.5|-90.17|-90.79|-89.28|-81.79|-86.2|-100|-86.03|-90.44|-88.63|-89.91|-89.29|-88.48|-89.7|-92.1|-92.8|-94.57|-94.5|-94|-97|-100|-100|-100|-100|-100|-100|-100|-93|-94.91|-91.61|-88.75|-83.07|-80.19|-88.9|-89.93|-93.23|-93.57|-93.06|-93.83|-93|-96|-100|-100|-100|-96|-97|-100|-100|-100|-100|-97|-92.21|-92.61|-91.8|-85.54|-85|-77.41|-90.88|-93.57|-87.76
